AllCue,AllCueDerivative,AllTarget,AllTargetDerivative,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,conf1,conf2,conf3,conf4,conf5,conf6,conf7,conf8,conf9,conf10,conf11,conf12,conf13,conf14,tr,idnum
0.01533459,0.002571658,0.1943249,-0.1168147,-0.7780134,1.032993,1.473,0.5670134,0.4699732,0.5999732,1.133993,0.6819798,0.2810067,-0.1719866,0.0008008281,0.0006016217,-0.000563502,-0.0001996755,-0.1127925,0.1015875,-1.664887e-05,-1.589117e-05,8.293886e-06,0.0001809794,-0.01018872,-0.04249934,2.656763,-0.01371478,145,101
0.03146619,0.000744545,0.1504788,-0.009311338,-0.9820134,1.610993,2.229,-0.07598657,1.192973,0.7749731,1.964993,1.27298,-0.2229933,0.4220134,0.0004757081,0.0006902317,-0.000563502,-0.0002107875,-0.1251025,0.1092175,-0.0003347939,7.271483e-05,8.293886e-06,0.0001698671,-0.01031672,0.005897657,-0.2147457,0.1064871,146,101
0.01689018,-0.0184169,0.1755909,-0.09371012,-1.286013,2.020993,1.564,-0.04098658,1.749973,0.5629732,0.3849933,1.93898,0.8050067,-0.3359866,0.0002656681,0.0006016217,-0.000563502,-0.0001996765,-0.1128725,0.1289275,-0.0002197139,-0.0001044972,8.293886e-06,0.0001920901,0.01422128,0.01797366,1.325459,0.1677481,147,101
-0.005377771,-0.01661863,-0.03691718,-0.1876104,-0.7130134,1.891993,1.899,0.3490134,1.174973,1.450973,1.394993,1.51198,0.5980067,0.5960134,0.0006242281,0.0006016217,-0.000563502,-0.005764135,-0.09987852,0.1523375,0.0003488961,-1.589117e-05,8.293886e-06,-0.005383521,0.01497828,0.02167666,-1.37356,0.1622835,148,101
-0.01647435,-0.01100377,-0.2007531,-0.162832,-0.8670134,0.7879933,0.857,0.4960134,-0.2950268,-0.1190269,0.4279933,-0.1570201,-0.5309933,-0.4019866,0.0009153681,0.0006146617,-0.000649002,-0.01036774,-0.1055445,0.1397175,0.0002814561,-2.855168e-06,-7.721111e-05,-0.004422521,-0.00367722,-0.01435134,1.798337,0.1248428,149,101
-0.01464871,8.800501e-05,-0.2138386,0.001015045,0.4630067,0.8260134,0.2299664,-0.2850403,0.4880336,0.07695973,-0.0379396,-0.3780268,1.09602,0.5190201,0.0003911442,-0.003109279,0.001994428,0.2024222,0.1460433,0.0563975,5.487215e-06,-3.913101e-05,2.099244e-05,0.002214027,0.002191417,0.0005156173,0.6222249,-0.4232742,1,103
-0.01464871,8.800536e-05,-0.2138386,0.001015051,-0.2499933,0.4780134,0.4799664,0.9269597,1.285034,-0.5500403,-0.0909396,0.5579732,1.47402,0.1240201,-0.0009447558,-0.003333779,0.001772028,0.1874122,0.1459133,0.0983075,-0.001330313,-0.000263621,-0.0002013476,-0.01279497,0.002059417,0.04241962,-4.652284,0.7401118,2,103
-0.01464871,0.0001135276,-0.2138386,0.001015056,-0.4849933,-1.130987,-1.109034,0.3979597,-0.2359664,-0.8660403,-1.27494,0.1609732,0.1560201,-0.3629799,-0.0004166558,-0.003170379,0.001719828,0.1950322,0.1675833,0.0379895,0.0005335472,0.000124239,-3.121756e-05,0.009837027,0.02386042,-0.05979938,5.284818,0.5497278,3,103
-0.01459767,0.01157288,-0.2138386,0.001015056,0.4910067,-1.148987,-1.949034,-0.1270403,-1.430966,-0.5460403,-2.33194,0.08497315,-0.6609799,-0.3089799,-0.0009538558,-0.003086079,0.001731828,0.1815322,0.1495433,0.0834675,-0.0005317128,4.521899e-05,3.300244e-05,-0.01128797,-0.01584458,0.04599762,1.837094,0.7617208,4,103
0.008321317,0.0208382,-0.2138386,0.02330579,-0.1369933,-0.1559866,0.7249665,-0.1240403,-1.097966,-0.2430403,-0.2239396,-1.599027,-0.3299799,0.1230201,-0.0007846558,-0.003170379,0.001599928,0.1893522,0.1510633,0.1094675,0.0001746972,-0.000123481,-0.0001109576,0.01003103,0.003713417,0.02651662,-5.928154,0.4329708,5,103
0.02702351,0.0005044948,-0.1692571,0.1725254,-1.380993,-0.8249866,-0.9900336,-0.5330403,-0.6699665,-0.9310403,-1.70094,-2.361027,-0.2789799,-1.10898,-0.001513256,-0.003614679,0.001756228,0.1911022,0.1475833,0.0885375,-0.0007231028,-0.000483361,0.0001773624,0.003969027,-0.001292583,-0.02042338,1.872462,-0.3145182,6,103
0.00937344,-0.01669468,0.1294155,0.1597341,-1.200993,-0.3449866,-1.363034,-1.02904,-0.8719664,-1.24904,-1.27194,-0.6400268,0.07502014,-0.7839798,-0.001199756,-0.003170379,0.001797228,0.1880822,0.1417933,0.0720075,0.0003189972,0.000405099,6.197244e-05,-0.0008099734,-0.003596583,-0.01601538,1.595588,-0.8430032,7,103
-0.006415543,0.003569383,0.1499784,-0.08746282,-1.000993,0.08301342,-0.6000336,-0.7390403,-1.471966,-0.4560403,-0.3889396,-1.276027,-0.8349798,-1.03098,-0.001058456,-0.003170379,0.001637928,0.1815322,0.1716033,0.0789975,0.0001467772,-3.913101e-05,-0.0001382876,-0.004334973,0.03199542,0.007513617,-3.480851,-0.4116972,8,103
0.01637949,0.01357952,-0.04563508,-0.1130129,-0.7389933,0.5110134,0.7809665,-1.28204,-1.925966,0.1869597,0.5420604,-0.3120269,0.3690201,-0.2549799,-9.505583e-05,-0.003170379,0.001835528,0.1815322,0.1325633,0.0602975,0.0009688972,-3.913101e-05,0.0002185424,0.002210027,-0.03684258,-0.01818238,-2.209968,-0.08901922,9,103
0.02073066,-0.007755334,-0.0771967,0.1001949,-1.621993,-0.4969866,0.4009664,-0.5690403,0.2590336,-0.4770403,-0.5659396,-1.020027,-0.3539799,-0.3559799,-0.002363656,-0.003170379,0.001811128,0.1860322,0.1020053,0.1142675,-0.002263113,-3.913101e-05,-3.357557e-06,0.006722027,-0.02836958,0.05448462,-2.868697,0.6519558,10,103
0.0008788646,-0.0138533,0.1534402,0.07428204,-0.2749933,0.006013424,0.7379664,-0.3430403,0.7110336,0.7139597,1.27906,0.8619731,-0.4279799,0.4380201,-0.0009426558,-0.003170379,0.001544528,0.1815222,0.1578233,0.0257115,0.001426387,-3.913101e-05,-0.0002456176,-0.002303973,0.05800842,-0.08804438,3.783095,-0.4965002,11,103
-0.007070297,0.01001605,0.07126055,-0.03279549,0.3180067,0.09401342,0.4839664,0.5089597,-0.7869664,0.4709597,0.0720604,0.1679732,-0.7799798,0.3660201,-0.001047756,-0.002591879,0.001674428,0.1679722,0.1280433,0.0385245,-9.956279e-05,0.000539409,0.0001508724,-0.01133397,-0.02758458,0.01332862,-5.389403,-1.229492,12,103
0.0207748,0.01140773,0.08731201,0.05924995,-0.1959933,0.6350134,0.9919664,0.4269597,0.4240336,0.8359598,0.9090604,0.9839732,1.52902,-0.2769799,-0.001890656,-0.003170379,0.001301828,0.1662622,0.1459133,0.0705375,-0.0008373928,-0.000617671,-0.0003516676,0.0005070266,0.02005742,0.03253162,-6.607346,0.4294218,13,103
0.01575544,-0.0121875,0.1893073,-0.0425498,-0.2999933,-0.8729866,-0.4650336,-0.7530403,0.1280336,-0.7110403,-0.1519396,0.5969732,-0.2989799,-0.4769799,-0.0005155558,-0.002787079,0.001512128,0.1499122,0.1518133,-0.004488501,0.001380587,0.000344199,0.0002313024,-0.01413797,0.008096417,-0.07451338,8.055188,0.6083518,14,103
-0.003616328,-0.01506223,0.002293393,-0.1804508,1.368007,0.06401343,0.3119665,-0.05904027,0.8190336,1.03096,0.8260604,1.999973,-1.06698,0.4940201,-0.001443856,-0.002872879,0.001265028,0.1451622,0.1190033,0.0595575,-0.0009229028,-0.000124921,-0.0002260876,-0.002529973,-0.03062058,0.06455762,-3.921581,0.3333918,15,103
-0.01448702,-0.007297362,-0.1724926,-0.1238149,1.313007,0.09101342,0.2019665,1.06296,-0.4949664,0.9779597,0.4100604,0.4019732,0.08402013,0.7420201,-0.0009815558,-0.002620979,0.001150678,0.1348522,0.1448633,0.002826499,0.0004678272,0.000212709,-9.334756e-05,-0.008104973,0.02804542,-0.05621138,-4.616508,-0.9604212,16,103
-0.01838621,-0.002032998,-0.24715,-0.04453664,1.424007,-1.224987,-1.298034,1.23196,-0.6659665,0.07395973,-1.10094,-0.5110268,-0.3529799,0.08802013,-0.001575856,-0.002879379,0.001217038,0.1202722,0.1116623,0.0629375,-0.0005888028,-0.000297441,8.735844e-05,-0.01236597,-0.03100558,0.06062862,-2.987105,0.5311098,17,103
-0.01874868,0.0004892741,-0.2637704,0.004731723,0.5430067,-1.064987,-1.551034,1.89396,1.470034,-0.5880403,-0.9059396,-0.5340268,0.6640201,-0.2799799,-0.001127856,-0.002910479,0.0008478078,0.1012022,0.1491433,0.0203525,0.0004534472,-7.027101e-05,-0.0003482376,-0.01684797,0.03967442,-0.04207138,2.218076,-0.5039902,18,103
-0.01760524,0.001320615,-0.2399781,0.1516309,1.235007,-0.6919865,-1.299034,0.2649597,-0.2899664,-0.2000403,-0.4259396,-0.5950269,-0.1509799,0.1240201,-0.001382256,-0.002703179,0.0009702778,0.09702224,0.1265033,0.0304265,-0.0002488828,0.000168149,0.0001434624,-0.001966973,-0.02045158,0.01058962,0.3161779,-0.7115332,19,103
-0.01629901,0.001191734,0.03732444,0.2041166,0.9320067,1.379013,1.681966,0.5059597,0.6100336,0.5409597,1.60406,0.1359732,-0.1629799,0.9900201,-0.0001698558,-0.002812279,0.0009697778,0.08776224,0.08810831,0.2191375,0.001217887,-0.000148241,2.049844e-05,-0.007053973,-0.03620258,0.1892256,-11.76867,1.974164,20,103
-0.01540646,0.008581333,0.1675402,-0.02234846,0.6670067,-0.3129866,-0.2130336,-0.02904027,-2.037967,0.4429597,-0.1239396,-0.5160268,-0.8149799,0.1470201,0.002014644,-0.002170279,0.001064628,0.07233624,0.05340031,0.1183775,0.002189887,0.000602919,0.0001158424,-0.01320697,-0.03251758,-0.1002444,0.1735089,2.340835,21,103
0.0006836614,0.02139203,-0.007405489,-0.1630073,-0.8519933,-0.2119866,-0.1550336,0.07895974,0.6080335,-0.6780402,-0.4159396,-0.1690268,-0.3579799,-0.8759799,0.001221274,-0.001808479,0.0006833278,0.06738624,0.1207233,0.0306035,-0.0007878728,0.000322659,-0.0003603076,-0.002735373,0.06951942,-0.08726338,11.36626,0.8835318,22,103
0.02728221,0.006322882,-0.1594235,-0.1102296,-0.6119933,-0.4639866,-0.02403356,-1.06804,0.005033556,-0.6960402,-0.2229396,-0.1930269,-0.3499799,0.3110201,0.001307414,-0.001873579,0.0007211678,0.06693624,0.1027253,0.0585275,9.162821e-05,-0.000104251,5.883144e-05,0.001764027,-0.01581158,0.02844362,6.188347,-0.1189402,23,103
0.01337392,-0.0162137,-0.2296099,0.007040472,-0.4699933,0.05201343,0.8159664,-0.5230403,-0.1249664,0.2499597,0.2230604,-0.4640268,-0.1629799,0.09902013,0.001200664,-0.001880979,0.0005099278,0.07216224,0.1144323,0.0637475,-0.0001012628,-4.648101e-05,-0.0001902576,0.007439427,0.01389842,0.005735617,-0.2685741,-0.07557822,24,103
-0.005173836,-0.01396088,-0.1474553,0.1879476,-0.8769933,-0.4689866,0.1699664,-0.8590403,-0.6389664,-0.8680402,-0.7779396,-2.270027,-0.3269799,-0.1929799,0.001384144,-0.001808479,0.0006781878,0.07219424,0.1255533,0.0161875,0.0001889672,3.333899e-05,0.0001892524,0.002246827,0.01331542,-0.04704838,9.695274,-0.3732932,25,103
-0.01467403,-0.006350188,0.1446028,0.1159877,-2.095993,-1.633987,-0.6780335,-2.48604,-1.354966,-1.99404,-1.74194,-1.008027,-0.7349799,-1.15398,0.0006984442,-0.002058479,0.0007196878,0.07222524,0.1026283,0.0575875,-0.0006802128,-0.000289131,6.250144e-05,0.002245027,-0.02073658,0.04191762,6.057305,-0.03596922,26,103
-0.01805036,0.003512442,0.08436693,-0.1212355,-0.8619933,-0.5709866,-1.006034,-1.62304,-1.940966,-0.7040403,-1.29994,-1.646027,-1.07098,-0.5049799,0.001137394,-0.001579979,0.0005775278,0.06979124,0.1216933,0.0313815,0.0004444372,0.000439339,-0.0001211676,-0.0002203734,0.02125142,-0.02569238,4.888204,-0.6205592,27,103
-0.007843042,0.02110462,-0.09833675,-0.1307689,-0.5179933,-0.3609866,-1.079034,0.1349597,-0.8369665,-0.9550403,-1.22094,0.03097315,0.01402013,-0.6129798,0.0006419442,-0.001808479,0.0005823078,0.06881224,0.09590031,0.0730475,-0.0004899628,-0.000267601,2.577044e-05,0.001235427,-0.02359658,0.04218362,1.552183,-0.7417692,28,103
0.02401867,0.01153332,-0.1785962,0.08207615,-1.452993,-0.6469866,-0.8080336,0.1799597,0.1000336,-1.55204,-0.7069396,-0.1710269,0.6320202,-0.6639798,0.0004988442,-0.001808479,0.0006235878,0.07213824,0.1052133,0.0641875,-0.0001376428,-3.913101e-05,6.227244e-05,0.005540027,0.01150482,-0.008351383,3.169536,-1.28464,29,103
0.01525092,-0.01379753,0.06396998,0.2010138,-0.7199933,-0.4929866,-0.9350336,-0.6940403,0.8940335,-0.9590403,-0.6539396,0.8779732,-0.02997987,-0.2059799,0.0004988442,-0.001683379,0.0008653678,0.07218124,0.08343231,0.0440875,5.487215e-06,8.600899e-05,0.0002627724,0.002256627,-0.01959058,-0.01957838,5.638452,-1.242733,30,103
-0.003595161,-0.01373474,0.2228559,0.1357867,-0.1399933,0.04501343,-0.4090336,-0.4640403,-0.4759665,0.2369597,-0.2219396,2.222973,-0.1279799,-0.1159799,-0.0007207558,-0.001697279,0.0008850178,0.07217524,0.07464831,0.0806175,-0.001214113,-5.307101e-05,4.064144e-05,0.002207527,-0.006592583,0.03704462,-3.533067,0.1063768,31,103
-0.01233644,0.009610788,0.3358001,0.008356379,0.4480067,0.3510134,0.3039664,0.8629597,0.9450335,0.6429597,0.3280604,0.8509732,1.75902,-0.06197986,-0.0003021558,-0.001808479,0.0006297178,0.07217724,0.1053443,0.0557975,0.0004241072,-0.000150331,-0.0002343076,0.002216727,0.03288742,-0.02430138,-5.638745,0.2170208,32,103
0.01546256,0.01619459,0.2404168,-0.02791431,0.2890067,0.9570134,0.2089665,0.6489597,1.217034,0.06895973,0.3680604,1.189973,0.4070201,0.2830201,-0.0007269558,-0.001598279,0.0009375478,0.08296224,0.08756131,0.0288495,-0.0004192928,0.000171079,0.0003288324,0.01299503,-0.01559158,-0.02643538,3.231787,0.4879288,33,103
0.02003507,-0.007314194,0.2803201,-0.07744685,0.3430067,-0.07298657,0.08296644,0.4519597,1.373034,0.3959597,0.5590604,1.750973,0.9670201,0.3010201,-0.001557756,-0.001808479,0.0007656878,0.07979224,0.08945431,0.0564575,-0.0008253528,-0.000249341,-0.0001508676,-0.0009539734,0.004083817,0.02812462,-0.9322051,0.6717338,34,103
0.0008405575,-0.01605274,0.08608066,-0.212816,1.755007,1.378013,0.7219664,0.4759597,0.6850336,0.9989597,1.30606,2.058973,0.8220202,0.9540201,-0.0002160558,-0.001379779,0.0006442878,0.08068224,0.1086403,-0.0157295,0.001347187,0.000389569,-0.0001004076,0.003106027,0.02137742,-0.07167238,3.498061,-0.3669862,35,103
-0.01216496,-0.001268331,-0.1457715,-0.1692348,1.437007,0.6700134,0.2819664,0.9019597,-0.1059664,0.7569598,0.9790604,1.295973,-0.05897987,0.8170201,-0.0006925558,-0.001516679,0.0005383978,0.06571224,0.08479831,0.0527775,-0.0004710628,-0.000176031,-8.489756e-05,-0.01275597,-0.02165058,0.06902462,-4.495274,1.029972,36,103
-0.001859055,0.01783425,-0.2540626,-0.00192514,0.9550067,0.2120134,0.6949664,1.36296,1.064034,0.8129598,1.10806,-0.8790269,0.4990201,0.5600201,-0.0005305558,-0.001773279,0.0005475278,0.07442124,0.1086443,0.0468575,0.0001675272,-0.000295751,3.012744e-05,0.01092293,0.02603642,-0.005410383,-2.577017,1.349528,37,103
0.02339478,0.006041423,-0.1518625,0.1951195,-0.5479933,0.3040134,0.1289664,0.07895974,1.300034,-0.06404027,0.5210604,-0.1230268,-0.3099799,0.3850201,-0.0005305558,-0.001635679,0.0007498178,0.07395124,0.08738631,0.002899499,5.487215e-06,9.843899e-05,0.0002232824,0.001744427,-0.01906658,-0.04343838,6.112322,0.3241668,38,103
0.01024784,-0.01519117,0.1344708,0.2085491,1.051007,0.1360134,-0.4150335,-0.2610403,0.8150336,0.7039597,0.4510604,1.583973,0.08702013,0.3420201,-0.0005832558,-0.001651779,0.0006381178,0.06742424,0.07309631,0.0535275,-4.723279e-05,-5.516101e-05,-9.070756e-05,-0.004312773,-0.01209758,0.05114462,-1.895596,0.5564018,39,103
-0.00703265,-0.01283922,0.2650295,0.07608766,0.8120067,1.386013,0.5359665,-0.4860403,0.4700336,1.26996,1.08106,0.9809732,-0.5149799,0.2450201,-3.155583e-05,-0.001352279,0.0003824978,0.06312124,0.1108693,-0.0330505,0.0005571672,0.000260349,-0.0002346276,-0.002089473,0.03996442,-0.08606338,1.72406,0.2374258,40,103
-0.01556656,-0.005599964,0.2871236,-0.1147237,-0.01999329,0.7820134,0.8569664,0.2689597,-0.01896644,0.3419597,0.2380604,0.2629732,-0.4059799,0.3230201,-0.0009590558,-0.001421279,0.0005001078,0.05944224,0.07557931,0.0386875,-0.0009219828,-0.000108111,0.0001386024,-0.001464373,-0.03309858,0.07225362,-4.92423,0.4296348,41,103
-0.01841342,-0.001281489,0.03617531,-0.2277703,-0.1749933,-0.3289866,-0.6980336,-0.3190403,-0.1579665,-0.4050403,-0.3909396,-0.9430269,0.3030201,-0.007979866,-0.0009171558,-0.001352279,0.0003777378,0.05114424,0.09343931,0.0216115,4.736721e-05,2.984899e-05,-0.0001013776,-0.006084273,0.02005042,-0.01656138,3.602773,1.660744,42,103
-0.01832535,0.000745244,-0.1691379,-0.06834638,1.205007,-0.2599866,-0.9430336,-0.07104027,-0.3489665,0.7989598,-0.5499396,0.07197315,-1.22198,0.1610201,-0.0002618558,-0.001352279,0.0003707778,0.05764724,0.08327731,-0.002327501,0.0006607772,-3.913101e-05,1.403944e-05,0.008717327,-0.007969583,-0.02342238,9.683674,0.7672698,43,103
-0.01711827,0.005141998,-0.1023135,0.1505679,0.4950067,1.025013,0.9449664,-0.1870403,0.01503356,0.5079597,0.9150604,0.9769732,-0.1109799,0.3290201,-0.001028856,-0.001352279,0.0004193178,0.05297624,0.06507231,0.0438675,-0.0007615228,-3.913101e-05,6.952844e-05,-0.002457173,-0.01601358,0.04670662,-1.670366,-0.8005182,44,103
-0.008230349,0.02104101,0.1305517,0.06261536,-0.6839933,1.008013,1.508966,0.03195973,-0.1949664,0.3039597,1.32406,-0.05002685,0.9000201,0.3540201,-0.0003883558,-0.001134079,2.834783e-05,0.04390624,0.09352231,-0.0250325,0.0006459672,0.000179079,-0.0003699776,-0.006855873,0.03064142,-0.06838038,-0.7122491,-0.2866262,45,103
0.02482149,0.01313519,0.02269054,-0.135906,-1.077993,0.3380134,-0.2820336,-0.2990403,0.1240336,-0.08704027,-0.2009396,-0.4070269,-0.2959799,-0.8489798,-0.0005109558,-0.001352279,0.0002238158,0.04268824,0.07551931,0.0115845,-0.0001171028,-0.000257341,0.0002164624,0.0009958266,-0.01581258,0.03713262,3.151806,0.2376668,46,103
0.01807158,-0.0132994,-0.1420519,-0.123139,-0.2759933,0.2550134,0.1439664,0.2559597,0.7290335,-0.1730403,0.0250604,-0.6640268,0.1930201,0.05902014,-0.0003440558,-0.001352279,0.0001499738,0.04349324,0.09349931,0.0163505,0.0001724172,-3.913101e-05,-5.284956e-05,0.003019527,0.02017242,0.005281817,2.305754,-0.3191092,47,103
-0.001781241,-0.01557802,-0.2252416,-0.05419103,0.3180067,0.9180134,0.8289664,-0.07204027,-0.3429664,0.5679597,0.8530604,0.2539732,-0.5139799,0.7780201,0.0002284442,-0.001138479,0.0001340978,0.03487824,0.08417831,-0.0223495,0.0005780072,0.000174659,5.121443e-06,-0.006401173,-0.007130083,-0.03818438,3.915977,-0.4622942,48,103
-0.0131928,-0.007850622,-0.2525237,-0.001421245,-0.01699329,0.3260134,0.02796644,0.01395973,-1.403966,0.5769598,0.5910604,-0.2990268,0.6820201,0.4660201,-0.0008576558,-0.001433879,7.802783e-05,0.04356424,0.07749631,0.0314995,-0.001080613,-0.000334511,-3.507956e-05,0.01089933,-0.004490083,0.05436462,-0.7581491,-0.2956202,49,103
-0.01765084,-0.002476199,-0.2303168,0.1560264,-0.1839933,-0.5389866,-0.6430336,0.4259597,0.3820336,-0.04604027,0.0240604,-0.4850269,0.9610202,-0.1009799,-0.0002228558,-0.001379079,7.118783e-05,0.04471024,0.07515731,-0.0204135,0.0006403472,1.568899e-05,1.415144e-05,0.003360727,-0.0001477835,-0.05139738,6.965918,-1.104872,50,103
-0.018337,0.001056267,0.05741273,0.1956288,0.5300067,0.8830134,0.1899664,1.09596,0.9660336,0.6299597,1.00206,1.518973,0.07002013,0.6650202,-0.0005429558,-0.0009342792,0.0001388258,0.03483324,0.04690131,0.008079499,-0.0003147028,0.000405629,8.862844e-05,-0.007662773,-0.02606458,0.02900862,2.687201,-1.166724,51,103
-0.01573371,0.01784938,0.1603311,0.02515807,0.2980067,0.3800134,1.253966,-0.8750403,0.2080336,0.8769597,1.65506,1.019973,-0.06997987,0.5730201,-0.001150956,-0.001476679,0.0001388258,0.04736724,0.06118231,0.0412365,-0.0006024828,-0.000581511,2.099234e-05,0.01474803,0.01647342,0.03367262,-7.124149,0.05071978,52,103
0.01718004,0.02759077,0.1076581,0.03668905,-0.5809933,1.115013,1.561966,0.5269597,-0.2989664,0.4019597,1.86106,0.4569731,-0.003979868,0.6440201,-0.0008024558,-0.0008281792,0.0003677778,0.04925924,0.06545831,-0.0273455,0.0003540472,0.000609329,0.0002499424,0.004105627,0.006466617,-0.06806738,0.4341689,0.2652008,53,103
0.0394392,0.01398828,0.2333626,-0.01588931,-1.287993,0.8510134,0.7539665,0.2139597,1.064034,-0.2060403,0.7570604,1.306973,-0.2409799,0.1200201,-0.001257456,-0.001105479,0.0003342978,0.03483224,0.04414931,0.0257665,-0.0004495228,-0.000316441,-1.248356e-05,-0.01221297,-0.01911758,0.05362762,0.5555029,0.09509878,54,103
0.04526502,-0.01140001,0.07619119,-0.06820022,0.8340067,-0.6719866,0.5449665,-0.1580403,0.3650336,-0.4920403,0.7560604,-0.1760268,0.1870201,0.9800202,0.0002249442,-0.001211779,0.0006067878,0.04475624,0.06122531,-0.005730501,0.001487887,-0.000145361,0.0002934824,0.01213823,0.01926742,-0.03098138,4.515387,-0.4081102,55,103
0.01677825,-0.02373854,0.09645079,0.04533554,-0.06599329,1.008013,0.7459664,0.4199597,0.7530336,0.4619597,0.9540604,0.4799731,-0.1839799,0.2010201,-0.0009714558,-0.001074179,0.0004888278,0.04138124,0.04909631,-0.0119225,-0.001191013,9.840899e-05,-9.696756e-05,-0.001161373,-0.009937583,-0.005676583,-1.948841,-0.4392012,56,103
-0.0022228,0.001693193,0.166457,-0.06200729,0.1950067,0.1590134,-0.2810335,-0.4890403,-0.04496645,0.06495973,0.4110604,-0.2130268,-0.4349799,-0.4499799,-0.001880056,-0.001324079,0.0002982018,0.03483524,0.06110131,0.0288955,-0.0009030528,-0.000289011,-0.0001696276,-0.004332173,0.01419642,0.04133362,-7.225597,-0.1900952,57,103
0.02005397,0.007838758,-0.02760248,-0.1769963,-0.09499329,-0.3429866,-0.7330335,-0.2530403,0.03703356,-0.3040403,-0.6689396,-0.9370268,-0.2949799,-0.5179799,-0.0007714558,-0.0009110792,0.0002901728,0.03480324,0.06462331,-0.0279815,0.001113987,0.000373869,1.296354e-05,0.002181727,0.005713817,-0.05636138,4.717913,0.1510698,58,103
0.0134612,-0.01285978,-0.1885905,-0.1117839,0.1640067,-1.113987,-1.132034,0.04995973,0.3270335,-0.5710402,-0.7509396,0.9539731,0.8600201,-0.08197987,-0.001679056,-0.001163379,0.0002725238,0.03478524,0.02555561,0.0348275,-0.0009020228,-0.000291431,3.343443e-06,0.002196427,-0.03687658,0.06332462,-0.9937881,-0.2945692,59,103
-0.005693773,-0.01458077,-0.2530683,-0.03697934,0.3720067,0.2260134,-0.2080336,0.1629597,0.2020336,0.2309597,0.1580604,-0.9450268,-0.3379799,-0.006979866,-0.0008917558,-0.0009130792,0.0002220378,0.04411224,0.06381531,-0.0295535,0.0007927572,0.000211169,-2.949356e-05,0.01154123,0.04045142,-0.06386638,0.8195039,-1.017625,60,103
-0.01582927,-0.006602925,-0.2647847,0.007277,0.4450067,0.4130134,-0.4210336,-0.2400403,-1.324966,0.07395973,-0.5199396,-0.5500269,-0.1019799,-0.01197987,-0.001036056,-0.001005879,4.418783e-05,0.03474724,0.03972031,0.0160355,-0.0001388328,-0.000131891,-0.0001568576,-0.007151073,-0.02190458,0.04610562,-4.485186,0.08254578,61,103
-0.01908184,-0.001511641,-0.2408112,0.149279,0.7680067,1.126013,0.9489664,0.8549598,1.387034,0.3539597,0.2870604,0.4559732,0.5800201,-0.002979865,0.0006989442,-0.0008974792,-6.464217e-05,0.03791324,0.06711731,0.0110655,0.001740487,6.923899e-05,-8.784756e-05,0.005380427,0.02958842,-0.004454983,-2.334623,-0.3919332,62,103
-0.01905187,0.0007800383,0.03160192,0.2065824,0.4180067,0.8360134,1.049966,1.41196,0.5600336,0.7699597,0.9250604,1.423973,0.7500201,0.6390201,0.009099244,-0.001195179,0.0006739278,-0.03323276,-0.2244467,0.2990275,0.008405787,-0.000336821,0.0007595724,-0.06893197,-0.2893786,0.2884856,-7.311926,1.779075,63,103
-0.01772093,0.001453195,0.1716089,0.06728341,1.017007,-0.08498658,-0.9840336,2.29296,1.598034,0.3249597,0.2980604,1.781973,0.3570201,-0.1429799,0.002563324,-0.0001433792,0.0006576378,0.04883424,-0.03040069,0.0305515,-0.006530413,0.001012669,4.705443e-06,0.08428103,0.1962414,-0.2679644,-17.26516,-0.02675522,64,103
-0.01633765,0.001243834,0.166157,0.0390799,-0.1489933,0.5460134,0.7329664,0.1739597,0.8610336,-0.2760403,0.0480604,1.777973,0.6570201,-0.3019799,0.001771704,-0.0003942792,0.0006042078,0.02926124,0.03402531,-0.0410615,-0.0007861328,-0.000290041,-3.244656e-05,-0.01735897,0.06661842,-0.07109838,-16.51844,-0.8669032,65,103
-0.01541816,0.0007845669,0.2497284,-0.05965423,-0.04699329,0.3440134,0.6849664,1.46396,1.136034,0.3349597,0.6500604,1.800973,-0.005979868,-0.1379799,0.001214804,-0.0002239792,0.0002429187,0.02664024,0.02320161,0.009662499,-0.0005514128,0.000131159,-0.0003402976,-0.0004074734,-0.008632583,0.05124062,-9.623084,0.2621418,66,103
-0.01494857,0.0004226528,0.04724595,-0.2012312,0.1270067,-1.196987,-0.2820336,-0.4340403,0.2050336,-0.2880403,-0.8049396,-1.835027,-1.42298,-0.06597986,0.002074994,0.0001809708,8.408783e-05,0.02915924,0.04654331,-0.0371135,0.0008656772,0.000365819,-0.0001378376,0.004733527,0.02553242,-0.04626038,3.459538,0.4057778,67,103
-0.01475044,0.0002224419,-0.1533969,-0.05409672,0.9680067,-1.805987,-1.844034,-1.44004,0.6780335,-0.1710403,-1.44394,-1.940027,-1.36898,-0.1649799,0.001902583,-0.0002239792,-3.696217e-05,0.03142024,0.02323001,-0.003713501,-0.0001669228,-0.000444081,-0.0001000576,0.004474727,-0.02112158,0.03391462,2.003959,-0.08971822,68,103
-0.01468024,0.0001345034,-0.06266109,0.1471628,-1.139993,0.2600134,1.476966,-2.09704,-0.2049664,-0.2680403,0.8380604,-1.276027,-0.04497987,0.2590201,0.0008687442,-0.0003128792,-3.696217e-05,0.03295424,0.01126981,0.0359185,-0.001028313,-0.000128041,2.099244e-05,0.003748327,-0.009768583,0.04014862,-6.636021,-0.8715102,69,103
